Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric,Quality Rating
249.2995632,21.06226642,5250.813819,71493.89518,15493592.09,99.95839345
182.84421,9.725609524,1778.27139,34351.92604,6112753.981,99.99999991
172.0496318,6.660333806,1145.907979,29896.52851,5092809.829,99.99999999
127.0486592,18.21537937,2314.239526,22185.22551,2050406.574,100
247.2521603,9.381912123,2319.69804,61959.42926,15115334.25,99.97056388
267.7017182,15.98015367,4277.914595,75744.98683,19184376.76,99.17148614
163.3168822,8.224098085,1343.134058,27228.64738,4355986.229,100
256.7015531,20.80216706,5339.948592,74897.41234,16915092.56,99.85780859
222.0426117,24.6394705,5471.012381,64261.63034,10946742.33,99.99967862
256.8166093,7.149841164,1836.197965,66320.27232,16938229.48,99.85506135
182.2674766,21.82825222,3978.580451,43621.99701,6054710.297,99.99999992
249.5152727,14.79579104,3691.775837,65496.89832,15534070.83,99.95684551
181.7018236,6.028217306,1095.338077,33234.61452,5998949.791,99.99999993
117.7515971,15.4261519,1816.454023,17536.34079,1632439.575,100
210.1157836,14.63845838,3075.771155,47285.43674,9276112.337,99.99996837
190.8657453,22.82826006,4357.132869,48326.2115,6952666.956,99.99999944
150.5759774,11.80783574,1777.976409,24319.4323,3413888.531,100
278.422667,20.14984333,5610.17312,85700.34404,21582691.24,95.68967102
176.5706611,7.646120201,1350.080499,31624.21467,5504920.063,99.99999998
107.8252223,12.77006505,1376.935103,13708.75132,1253442.996,100
176.427148,15.78717673,2785.286566,35061.25475,5491317.193,99.99999998
184.9019616,8.630446106,1595.786414,34831.57072,6321489.754,99.99999985
272.3275446,8.955400596,2438.802255,74880.50753,20196354.57,98.29841417
259.8366416,9.906817634,2574.154223,68487.3853,17542793.59,99.76318206
139.9933172,19.85592893,2779.697357,27426.48597,2743212.811,100
267.8058452,23.86981812,6392.476816,85320.23443,19206457.61,99.15803535
149.5854457,7.543105897,1128.338857,22804.99656,3347037.947,100
168.3868296,15.9587988,2687.251535,32418.56329,4774206.43,100
115.3636908,7.942075498,916.227142,13809.73998,1535287.037,100
111.0712626,6.085116726,675.881598,12562.14901,1370229.743,100
236.1720242,5.789141447,1367.233254,55971.2432,13172986.62,99.99570848
284.6682169,13.57812966,3865.26196,83539.33381,23068187.47,89.05487667
198.6033708,13.50645519,2682.427528,41907.20497,7833389.697,99.99999703
268.8187424,18.28384874,4915.041225,78375.79089,19425453.26,99.0132019
258.7502499,12.7986352,3311.650057,69048.17309,17323603.19,99.80140549
232.9357447,9.594328392,2234.862029,55142.22999,12638782.76,99.99759616
295.6457862,6.92606611,2047.662261,87738.67702,25841295.02,46.36702497
260.4375842,16.4231552,4277.206864,72257.38911,17664621.79,99.73908872
154.9688788,9.346770604,1448.458561,24831.90711,3721545.031,100
257.8028492,12.54301032,3233.6238,68435.66462,17134015.32,99.82976057
238.5323293,5.350606769,1276.292696,57050.85458,13571905.63,99.99348366
179.9040893,9.980841176,1795.594142,33359.74471,5822582.832,99.99999995
115.359494,18.02005621,2078.784567,19159.32923,1534857.837,100
142.8719059,7.462756285,1066.218214,20828.00278,2916300.157,100
259.4475783,18.22710768,4728.978949,73368.59149,17463874.52,99.77766876
149.6970576,22.20841667,3324.534629,33362.70599,3354099.447,100
299.5715966,22.38737854,6706.622733,100963.5774,26883994.99,6.686317352
238.797628,8.147916982,1945.703249,57565.23554,13617202.89,99.99317248
195.4444961,14.34665305,2803.974376,41151.47179,7465490.741,99.99999849
214.087338,22.89127314,4900.731731,57828.65318,9811824.086,99.99993057
222.1745447,19.59852401,4354.293148,56889.36339,10966490.98,99.99967041
293.788964,22.32772757,6559.639951,97442.93976,25357001.42,58.84689777
132.3482389,12.73786025,1685.833371,19582.81345,2318056.957,100
154.4791605,14.98025329,2314.136952,27225.49955,3686237.088,100
241.9182096,22.90228106,5540.478829,70536.99812,14157598.42,99.98822702
147.9715966,13.58027422,2009.494859,24400.11983,3239741.492,100
274.2594324,18.40335408,5047.293444,81451.14757,20628972.11,97.71061786
169.3068351,13.49181544,2284.256572,31120.70723,4852965.287,100
136.16788,19.16012961,2608.994229,25575.57757,2524415.718,100
109.5241522,17.26449631,1890.879322,17141.44459,1313503.275,100
219.1190081,13.83206986,3030.869428,50659.57646,10520400.22,99.99981572
265.0564379,15.98043996,4235.718492,74335.91152,18621262.21,99.45404145
154.7586222,16.96297787,2625.167085,28831.20282,3706217.033,100
283.5078973,22.58116405,6401.938338,91891.06591,22786927.18,90.7820839
251.546854,18.53742377,4663.030632,69645.94741,15916489.76,99.93934115
112.2601365,19.27508946,2163.824174,19763.59438,1414368.683,100
214.5265993,24.39853184,5234.134064,60545.82373,9872275.318,99.99992434
213.4881881,6.353235139,1356.340658,45833.64586,9730154.857,99.99993824
140.474461,8.752271268,1229.470589,20403.51788,2771916.358,100
166.9088757,11.36244586,1896.493064,29325.52337,4649713.96,100
191.6557787,23.92134687,4584.664363,50420.46984,7039315.857,99.99999934
109.6155642,9.571100515,1049.141583,12892.34182,1317002.09,100
129.9552819,16.30189146,2118.516899,21220.63008,2194467.818,100
132.8008778,7.355222609,976.7800191,18033.98554,2342031.896,100
175.8471509,10.41334407,1831.156887,32051.41992,5437475.932,99.99999998
249.4714917,10.52219429,2624.987507,63401.00648,15526003.33,99.95715822
266.2607318,19.16932526,5104.038572,77938.79567,18876127.83,99.3395913
132.5698092,7.176581639,951.3980586,17944.37212,2329830.323,100
250.3812072,20.13968988,5042.599865,70859.5503,15696179.79,99.9500946
234.1419917,11.07092372,2592.168129,56179.38393,12836120.28,99.9970139
278.1374784,19.66940844,5470.799665,84970.26833,21516455.52,95.87121499
293.7582508,12.33122231,3622.398295,88168.98378,25349395.97,59.01936689
124.8921218,13.52802117,1689.543268,18073.76948,1947889.563,100
116.1347723,7.516615198,872.9403944,13911.97036,1566286.311,100
259.9460258,7.136838191,1855.192725,67935.44732,17565005.37,99.75894948
132.4341746,15.83683681,2097.338411,21510.7748,2322487.101,100
138.9149049,17.74140307,2464.545319,24881.58839,2680374.891,100
276.4071845,6.842613407,1891.347506,76721.3121,21117719.59,96.82246522
287.7929794,7.788644876,2241.517314,83297.28148,23836335.01,82.68650371
163.6942488,5.64885502,924.6850791,26976.05958,4386287.602,100
268.4336201,8.248173957,2214.087194,72617.75125,19342348.21,99.07068957
271.7713819,9.451550417,2568.660918,74704.00809,20072859.06,98.43843041
221.0780961,18.81406191,4159.376987,55535.11785,10804953.95,99.99973224
213.2176896,6.304292944,1344.186776,45712.34167,9693216.628,99.99994144
215.1676818,18.74813018,4033.99171,52886.95631,9961294.928,99.99991421
160.2578375,13.10856947,2100.750997,27935.0802,4115662.015,100
223.7734078,7.859074466,1758.651875,50559.95417,11205288.25,99.99955439
148.7160542,24.64658347,3665.342643,37088.13238,3288465.922,100
135.526458,15.08538044,2044.468179,21800.38128,2489043.918,100
182.5900909,10.88368555,1987.253134,34628.36403,6087278.383,99.99999991
241.1560846,6.110103429,1473.488619,58384.36785,14024697.93,99.98968329
224.2855375,11.28643288,2531.383665,51741.7084,11282332.81,99.99950953
292.9764159,17.24912463,5053.58671,90967.35198,25147385.93,63.36198756
229.2911823,9.915458238,2273.527142,53549.29755,12054758.63,99.99876049
128.26281,16.38482902,2101.564211,20850.06258,2109827.713,100
132.2436427,10.56556253,1397.228475,18667.82651,2312615.58,100
118.613428,5.889088548,698.5249806,14273.38693,1668754.873,100
138.234753,13.26332524,1833.452488,21442.07536,2641330.821,100
219.5901801,12.13240575,2664.157165,50005.67995,10588457.74,99.99979831
267.657295,9.917803191,2654.572375,72615.97066,19174984.69,99.17714671
278.7735304,15.57943663,4343.134552,81496.10414,21664553.34,95.45505739
180.0087773,12.79245649,2302.754451,34496.60632,5832689.552,99.99999995
211.7166057,23.99890936,5080.96763,58646.03659,9489392.49,99.99995651
261.8399184,17.42458247,4562.451252,73850.52621,17951478.6,99.67308473
162.4141042,12.16308286,1975.456207,28177.75484,4284066.726,100
219.1338009,9.286733869,2035.037291,48820.54244,10522636.19,99.99981517
134.8165022,18.30247717,2467.475954,24306.46535,2450020.908,100
195.3080681,23.40257438,4570.711591,50962.37482,7449525.738,99.99999853
134.6144521,17.54226221,2361.442016,23519.34796,2439047.581,100
192.4852781,21.58784485,4155.342319,47111.27453,7131225.595,99.9999992
179.3639384,18.68457342,3351.338675,38694.45517,5770043.908,99.99999996
186.6529647,23.94363009,4469.149542,48566.15063,6502290.792,99.99999978
148.7424452,13.14417812,1955.097194,24395.22702,3290651.944,100
127.2086685,20.45450496,2601.990341,24739.93967,2058078.054,100
155.1330656,15.18371937,2355.496934,27566.80369,3733243.392,100
147.9160078,5.989829343,885.9916441,22094.04881,3236239.961,100
246.8592405,5.265244805,1299.774334,61085.45197,15043447.17,99.97246436
243.3950146,13.5024693,3286.433712,61702.85847,14418814.15,99.98479293
216.8965988,18.19948781,3947.407005,53072.19359,10203381.55,99.99987993
118.2667596,22.26545075,2633.262712,25025.13026,1653704.543,100
213.2523709,5.652463195,1205.401177,45657.1718,9697955.204,99.99994104
115.8474052,23.83688203,2761.440931,26964.66483,1554175.955,100
103.6346039,22.69521024,2352.009123,22429.81133,1112534.161,100
170.519223,22.47234409,3831.966654,40425.47962,4957649.262,100
148.1089838,17.85339562,2644.248283,27626.92909,3248640.075,100
218.9295363,14.33316125,3137.952345,50874.7395,10493118.29,99.9998223
285.7284976,21.07987888,6023.122122,91007.8566,23326651.44,87.20719891
243.9704056,9.123483984,2225.860088,60280.97898,14521415.6,99.98320587
253.4721724,10.84583148,2749.116466,65523.95968,16284998.54,99.91642812
290.1786221,8.453865999,2453.131187,84807.81234,24434022.65,75.51152968
226.8182162,24.95963624,5661.300169,66995.94327,11668381.1,99.99921444
215.5461883,8.843625675,1906.209805,47151.81673,10014232.03,99.9999076
220.3735952,19.01501837,4190.407961,55439.79921,10701976.62,99.99976583
273.1610513,14.24144539,3890.208196,77505.39235,20382244.41,98.06553837
177.619807,5.665905699,1006.377077,31730.68552,5603658.929,99.99999997
259.0672451,6.625270733,1716.390637,67406.64851,17387471.22,99.7909058
230.451387,23.58856729,5436.018049,66233.00433,12238219.38,99.9984686
160.9143102,19.89085375,3200.72301,33763.15319,4166225.401,100
102.7376822,15.9201957,1635.604006,14590.04683,1084146.003,100
141.983998,9.189296051,1304.732992,20935.42891,2862235.674,100
239.9977529,5.127122789,1230.497948,57733.70008,13823585.42,99.99157205
215.9380619,20.45299834,4416.580824,55185.25002,10068610.82,99.99990032
154.91894,11.24597234,1742.214114,25422.17738,3717909.181,100
186.8604943,9.280811593,1734.217042,35716.23277,6524492.655,99.99999977
232.2297531,8.446230542,1961.466034,54533.20227,12524232.11,99.99788384
125.4172281,21.1759277,2655.826154,25225.18878,1972299.5,100
186.4559162,17.41265812,3246.693123,40045.33816,6481987.507,99.99999979
183.324843,17.82601556,3267.951504,39272.51453,6160863.201,99.9999999
208.520204,23.50874519,4902.048343,56473.04447,9066046.662,99.99997704
204.382736,22.83598087,4667.280251,53680.85628,8537016.054,99.99999011
173.545337,18.6092247,3229.544172,36562.41888,5226489.38,99.99999999
252.5467258,24.22053875,6116.817757,77988.45226,16106805.32,99.92835865
113.445808,9.579220162,1086.722371,13748.95457,1459950.269,100
107.1076945,5.392044661,577.5294723,11628.82731,1228716.633,100
184.0518679,23.43413556,4313.096423,46744.14972,6234224.447,99.99999988
279.33885,10.28655952,2873.435706,79118.64801,21796758.61,95.05098407
155.5138701,24.46205934,3804.189519,38822.47291,3760436.72,100
134.4618649,9.480781177,1274.803518,18932.17515,2430979.708,100
285.6416789,10.56919191,3019.001721,82771.83007,23305726.7,87.36692311
133.6446509,23.18899646,3099.085336,30330.3015,2386475.043,100
174.9681073,21.25310316,3718.615234,40213.74613,5355993.702,99.99999999
245.8031021,6.947824517,1707.796819,60754.55222,14851169.91,99.97700246
152.1848017,16.50942497,2512.483565,27660.04111,3524359.993,100
145.9699056,8.155032124,1190.389269,21849.56006,3110145.413,100
179.5334468,6.433431505,1155.016133,32498.53207,5786727.08,99.99999996
257.4729629,17.24763658,4440.800093,71423.17025,17068184.28,99.8386925
282.1966706,6.561050407,1851.506581,79917.39696,22472677.79,92.41073708
106.2585056,14.43789972,1534.149648,14300.49277,1199542.521,100
133.0216255,17.29025523,2299.977855,22863.72523,2353485.833,100
291.7202578,23.78205343,6937.706759,98551.50686,24825035.13,69.41628384
218.5582583,23.42544398,5119.824237,60622.45806,10439479.25,99.9998346
210.2820538,17.14914909,3606.158292,49261.99226,9298071.77,99.9999673
262.7087359,15.05425038,3954.883087,72427.6315,18130847.93,99.62426153
107.9566596,18.00782365,1944.064487,17494.24824,1257871.76,100
102.7672502,23.49930986,2414.959456,23537.83936,1084783.782,100
293.4988099,24.8188084,7284.290729,101429.2735,25281826.86,60.52243222
265.7141371,5.661806658,1504.422071,70785.49785,18760449.59,99.3940491
249.4763563,24.39104178,6084.988229,76749.24213,15526427.39,99.95714184
131.140154,21.06371959,2762.299431,26543.29707,2254870.592,100
195.3207846,6.500096796,1269.604006,38424.84617,7451486.484,99.99999853
287.4587077,21.00335757,6037.598024,91897.95141,23752993.01,83.51500493
286.7199191,18.25265821,5233.400685,88289.35908,23570427.42,85.20290509
101.8494214,23.11475883,2354.224812,22723.33711,1055980.783,100
250.4982818,14.15594563,3546.040058,65586.11041,15718413.78,99.94909574
101.2475533,15.06676926,1525.473524,13671.33721,1037668.45,100
296.8603455,21.74626624,6455.60411,98409.87613,26160661.13,36.30372094
183.3934404,14.67575589,2691.437363,36793.98616,6167884.442,99.9999999
294.7037516,15.52735803,4575.970663,90593.92933,25594868.49,53.10001717
173.5493618,9.88717758,1715.913359,31085.91469,5227101.591,99.99999999
158.6374581,11.60845024,1841.535039,26730.1528,3992110.627,100
163.2583928,10.75296751,1755.512193,27896.62877,4351259.752,100
246.1358133,5.913264357,1455.466132,60789.60592,14911571.29,99.9756578
139.9345668,16.6606758,2331.40445,24206.32201,2739876.747,100
272.8115384,21.85303008,5961.758753,84862.15757,20303830.95,98.16716279
218.1145387,20.40625307,4450.900475,56071.42523,10376154.18,99.99984811
293.9822052,9.931712791,2919.746828,87405.19038,25407471.3,57.68520304
297.4169807,16.72619378,4974.654053,93136.27335,26308292.58,31.08252903
137.0364003,14.80861313,2029.319036,22026.43015,2573183.839,100
291.1564107,21.33107846,6210.680241,94478.01421,24681472.39,71.80143879
109.3076973,12.06959846,1319.300015,13706.41394,1305881.568,100
105.5727448,5.731939021,605.1365357,11333.92802,1176639.199,100
288.7729155,22.74551624,6568.289039,95157.38308,24080197.36,80.03484727
292.4793475,18.40560856,5383.260382,91779.37095,25019563.88,65.88476706
129.4495345,8.637169206,1118.077533,17401.52079,2169134.808,100
188.4831631,9.114083157,1717.851222,36282.97786,6695951.458,99.99999967
198.8185056,12.9639971,2577.48253,41707.5952,7858888.515,99.99999689
272.0562473,14.52776468,3952.36914,77080.77282,20135923.73,98.36832427
225.5834486,11.60600282,2618.122142,52451.21277,11479331.54,99.99937502
254.9132848,15.31340903,3903.591398,68571.7848,16564230.29,99.89396977
197.0193691,22.849005,4501.69655,50745.57246,7647106.229,99.99999788
229.6827404,17.59921415,4042.235736,58205.20702,12116410.6,99.99866872
247.081872,12.390583,3061.488443,62951.7349,15084059.23,99.97140519
247.5762568,22.2088616,5498.386823,72248.15821,15174446.57,99.96891062
100.3475654,18.91446102,1898.020113,16836.4116,1010105.486,100
119.9816147,16.87447697,2024.626994,19200.56099,1726921.131,100
172.7320882,15.33036331,2648.045668,33439.31689,5153464.218,99.99999999
112.2394894,6.756740997,758.3731596,12906.17219,1413914.097,100
176.5979405,16.85870275,2977.212185,35978.34325,5507246.188,99.99999998
177.9133697,12.96518556,2306.679852,33832.56342,5631353.527,99.99999997
284.0467075,16.00658088,4546.616598,84783.58821,22917351.36,90.01532407
213.414371,7.481300417,1596.617023,45964.42105,9720049.611,99.99993913
241.2702561,20.72355113,4999.976488,67111.38821,14044234.6,99.98948026
277.4397364,15.23912093,4227.937694,80511.80069,21355083.15,96.28422179
188.4258641,21.61861115,4073.505487,45608.07438,6689462.225,99.99999967
100.3924289,9.136245192,917.2098461,10841.25109,1011735.657,100
157.0672049,23.76168322,3732.181168,38086.37116,3874300.113,100
262.83174,16.56369387,4353.46448,73624.8716,18156279.85,99.61681526
280.368234,6.513714114,1826.238523,78882.71355,22038680.15,94.22395994
170.3019162,11.27435341,1920.04399,30435.83751,4939095.541,100
158.7982506,24.65369815,3914.964137,40201.52127,4003789.322,100
284.9010422,17.26668239,4919.295808,86316.46355,23124721.69,88.67330372
170.2147472,13.39494104,2280.016502,31376.44003,4931462.687,100
230.4490376,23.31382831,5372.649296,65778.63106,12237857.95,99.99846924
156.061847,12.22569237,1907.964131,26182.64442,3800783.649,100
119.5837598,19.94291521,2384.848782,22231.96919,1709683.002,100
200.2472624,7.925301625,1587.019954,40596.75749,8029645.371,99.9999958
284.6463674,18.94319392,5392.111336,87821.21725,23062701.62,89.09126049
223.7281508,14.82879494,3317.618871,53315.03602,11198332.83,99.99955825
141.765325,13.49258483,1912.780673,22553.73034,2848933.435,100
236.4859147,9.632183615,2277.875753,56819.25183,13225521.01,99.99546256
253.6722288,24.74911703,6278.163678,79508.89898,16323093.85,99.91364913
164.1521124,7.47238704,1226.608117,27363.14845,4423173.195,100
211.8418803,9.069837993,1921.371534,45623.0849,9506742.038,99.99995539
236.3906263,12.54822653,2966.283128,57856.34671,13209475.6,99.99553902
132.0706291,7.622407483,1006.696151,17885.52129,2303603.798,100
292.820188,23.70648948,6941.738706,99066.6537,25106913.36,64.17892752
190.2503923,23.20762781,4415.260296,48694.7006,6885614.644,99.99999951
295.9328781,13.76385561,4073.177403,90183.74436,25916507.7,44.1397653
137.9147732,14.84801391,2047.76047,22293.93002,2622985.364,100
196.7547093,6.24181195,1228.105895,38955.59796,7616811.119,99.999998
133.1707307,21.78745732,2901.451613,28076.80347,2361234.11,100
102.0361645,20.60975076,2102.939918,19165.61423,1061912.404,100
147.5750345,12.8657789,1898.667766,23908.0409,3213781.248,100
180.6374674,14.54174529,2626.784041,35704.92635,5893970.066,99.99999994
186.2261475,18.18723594,3386.938883,40696.07102,6458025.175,99.9999998
277.301031,14.31158074,3968.616094,79827.17899,21323096.94,96.36138599
227.1354528,10.46380788,2376.701741,52736.20958,11717925.24,99.99916643
186.888331,10.94970886,2046.372815,36240.07593,6527375.243,99.99999977
297.5995399,15.34626016,4567.039963,92179.64861,26356812.43,29.28159598
222.8448663,24.89062062,5546.747024,65080.64408,11065819.63,99.99962606
164.532593,14.79851357,2434.837811,30311.7895,4453838.577,100
238.2621762,6.115948399,1457.199175,56997.63061,13525835.82,99.9937866
199.1399845,23.77390833,4734.335736,53093.71593,7896676.086,99.99999668
276.2335388,11.11941792,3071.556162,77679.78898,21077867.69,96.90539313
279.3022524,5.796507535,1618.977611,78204.50796,21788264.78,95.07791543
173.47008,6.445715228,1118.138736,30359.67037,5219997.318,99.99999999
212.4678102,8.422692082,1789.550942,45740.09081,9591272.128,99.9999495
153.1546888,17.68312814,2708.253988,28985.74946,3592138.625,100
225.3273503,12.35972165,2784.98333,52660.5195,11440260.94,99.99940415
298.4693925,23.34600082,6968.066682,101808.3834,26588295.83,20.07197541
266.5177036,20.86547129,5561.017491,80115.84256,18930766.55,99.31231928
173.2819801,11.41673679,1978.314757,31514.72354,5202946.091,99.99999999
119.0760704,24.72231605,2943.836246,29289.21484,1687781.572,100
293.3363975,18.32997597,5376.849116,92204.89439,25240158.68,61.42364569
177.9169557,5.348775189,951.6377985,31807.46837,5631833.549,99.99999997
158.6761787,14.26176498,2263.002368,28078.9433,3994966.004,100
163.2670786,23.2064775,3788.853785,39153.76921,4351531.392,100
197.9846733,10.91920695,2161.835621,40499.81788,7760470.31,99.9999974
291.3502797,23.5373278,6857.607039,97924.80163,24730710.27,71.00358529
297.3244643,17.30726308,5145.872725,93586.0781,26283729.3,31.97792928
159.2253455,16.66087283,2652.833232,29977.51375,4036516.526,100
170.2937415,12.31654207,2097.430031,30868.34346,4938359.725,100
202.361312,24.13847221,4884.692907,55014.76381,8286133.419,99.99999348
101.6374577,13.6123234,1383.521945,12852.47302,1049747.207,100
134.9673126,17.6877248,2387.264682,23749.87939,2458275.396,100
287.2118041,17.74170738,5095.627785,88075.14537,23691965.14,84.09816514
105.8870474,17.86786771,1891.975755,16916.5747,1186893.389,100
120.1952559,11.12085556,1336.674081,15822.25389,1736325.116,100
184.1294034,22.29482962,4105.133678,44985.49246,6242159.431,99.99999988
246.2900498,16.87207081,4155.423161,65461.7066,14939371.41,99.9750147
153.7756461,12.76891164,1963.547637,25728.85786,3636161.865,100
161.1931181,11.44548719,1844.933769,27482.57073,4188185.465,100
161.094596,7.27369482,1171.752929,26336.2956,4180588.487,100
274.5203854,17.20484984,4723.082007,80454.19551,20687956.08,97.61725126
145.2195212,20.65214886,2999.09517,29897.08323,3062065.764,100
212.4803652,13.44931589,2857.715551,47580.67297,9592862.585,99.99994938
299.9862294,23.31321698,6993.644057,102662.6131,26995738.6,1.107114541
245.693099,7.510713006,1845.330354,60788.78429,14831231.8,99.97743096
167.2701311,14.75778588,2468.536779,31193.42805,4679882.841,100
253.0917941,17.84851614,4517.312972,69741.44959,16211591.77,99.9215503
290.7831415,16.39208223,4766.541165,88959.39376,24586851.95,73.27775042
174.7075614,22.7898862,3981.565444,42359.31835,5332032.701,99.99999999
241.602248,18.68066911,4513.291652,64890.59075,14102371.99,99.98885391
115.1608526,21.50066262,2476.034639,23201.31589,1526803.48,100
279.0593674,18.24251821,5090.745592,83945.04849,21731172.8,95.25543542
119.2513449,11.88486944,1417.286665,15899.62252,1695718.205,100
174.5850193,10.45167593,1824.706043,31621.64421,5321229.745,99.99999999
208.5011686,11.99922686,2501.852822,45200.40332,9063972.546,99.99997712
152.7155285,13.16356288,2010.280463,25603.00676,3561463.261,100
229.8538652,21.53614947,4950.167197,62821.38896,12143359.33,99.99862667
210.8857455,19.21872102,4052.954308,51571.40979,9378309.726,99.99996312
243.4370481,21.53684729,5242.866528,69251.15697,14426004.25,99.98468642
170.827873,23.50272792,4014.921021,42164.55721,4984574.321,99.99999999
209.2027779,21.29594318,4455.170471,53423.87872,9155473.901,99.99997366
262.43708,24.2455515,6362.931739,83125.89005,18074299.16,99.64033964
262.1392692,23.99722879,6290.616018,82536.20836,18012847.37,99.657086
242.847995,11.41923569,2773.13849,60464.20493,14321866.21,99.98616349
208.3871779,12.84614119,2676.971109,45545.12909,9049093.173,99.99997764
234.6522202,16.50411589,3872.727435,59557.15191,12920069.42,99.99672855
117.376058,18.81092393,2207.952098,20433.40059,1616752.415,100
194.2634401,14.29411342,2776.823646,40658.88142,7330964.587,99.99999883
272.0287001,20.75538057,5646.059196,82940.73735,20129587.92,98.37549732
221.4729643,17.64013626,3906.813268,54539.43288,10862998.4,99.99971138
288.3366212,16.91740558,4877.907564,87979.74509,23971445.86,81.26079057
152.4357043,7.90790238,1205.446668,23731.16398,3542031.648,100
119.2603604,8.426288615,1004.922217,14821.31978,1696173.107,100
225.3226871,11.26574458,2538.427841,52200.12785,11439576.51,99.99940465
118.185186,24.24950008,2865.931677,28227.37187,1650191.696,100
256.4270727,6.52420696,1672.983292,66032.54828,16861279.5,99.86401236
151.3484816,24.20502475,3663.393744,37087.68082,3466257.36,100
207.7503717,14.54214463,3021.135952,46235.502,8966339.637,99.99998034
262.2754081,13.71922506,3598.215352,71370.58293,18041314.75,99.64942042
257.6070737,21.93759728,5651.28024,76919.05246,17094685.95,99.83515043
199.1950054,21.62952296,4308.492943,49797.72539,7903321.102,99.99999664
295.1692827,7.679680177,2266.805689,87577.83367,25716536.86,49.88048976
199.5266314,21.234888,4236.925671,49386.12229,7942879.19,99.9999964
155.7582833,15.21406725,2369.716997,27782.21015,3778564.612,100
160.4862489,11.4625419,1839.580352,27261.89794,4133326.132,100
248.7285448,7.167584583,1782.782883,62234.1184,15387761.16,99.96220032
187.4214078,16.84455477,3157.030168,39906.24165,6583227.587,99.99999974
183.757697,20.60663012,3786.626892,42517.15058,6204501.525,99.99999989
104.0973191,22.71349031,2364.413448,22554.2015,1127508.862,100
161.0556321,24.43238206,3934.972735,40523.61436,4177011.671,100
272.076616,7.463770422,2030.717399,74441.4757,20140602.15,98.36300875
260.7008996,12.93568001,3372.343415,70129.50992,17718358.64,99.72775439
249.302172,5.973529193,1489.213802,62364.72671,15494486.45,99.95835981
104.6256773,17.71487967,1853.431284,16505.76207,1144974.545,100
105.3980583,22.75339219,2398.163357,22888.56537,1170323.036,100
162.2929919,18.74526138,3042.224553,32925.81558,4274286.197,100
194.8906544,12.77418272,2489.56883,40066.85506,7402245.219,99.99999866
281.9482536,20.19847712,5694.925349,87735.36166,22413017.04,92.68799384
176.9259632,24.93225886,4411.163914,46801.12568,5537655.796,99.99999998
157.7050006,5.022440787,792.0640273,24997.55783,3922234.902,100
214.2305937,21.56111621,4619.050725,55918.11631,9831594.07,99.99992859
282.9388599,11.52543234,3260.992686,81585.38606,22650367.39,91.5260566
247.7277423,19.94132941,4940.020513,69298.83592,15202414.66,99.96809872
271.3332564,9.740817204,2643.007652,74545.97905,19975930.49,98.54074798
136.439529,9.036408093,1232.923264,19353.62807,2539841.832,100
125.1328891,21.19196273,2651.811522,25175.53523,1958911.7,100
208.8142267,20.34776337,4248.902475,52027.99576,9104592.315,99.99997564
239.4741651,21.22440982,5082.697822,66908.95393,13732884.2,99.99231407
290.9976096,20.14680273,5862.671437,92857.06832,24641157.86,72.43946768
174.3068817,6.917240918,1205.722694,30713.86668,5295898.791,99.99999999
169.3113704,22.65756832,3836.183943,40297.95183,4853023.973,100
203.1708596,12.55235098,2550.271938,43256.16562,8386410.079,99.99999229
236.9875873,9.393290262,2226.093196,56991.92321,13309873.26,99.99504017
213.2047554,16.35133922,3486.18328,49828.06471,9691225.079,99.99994161
244.6061387,11.91729513,2915.043544,61524.68025,14635172.36,99.98126724
176.0629874,19.19739549,3379.9508,38073.18355,5457262.85,99.99999998
272.439526,18.89237224,5147.028939,80966.39351,20221002.48,98.26910946
136.5951187,22.00214906,3005.386164,29309.3472,2548138.563,100
163.1809286,24.87117115,4058.500803,42012.70398,4344565.711,100
254.7355328,20.9912786,5347.224537,74139.65803,16529396.91,99.8970491
167.1344508,7.830979444,1308.826448,28414.1535,4668659.83,100
233.6309205,20.2528559,4731.693366,62890.68641,12751961.44,99.99727661
157.5595219,16.33799077,2574.206013,29186.10186,3911148.661,100
137.4208685,16.26362482,2234.961447,23186.31318,2594859.211,100
160.1465128,11.74491291,1880.906846,27267.03384,4107124.546,100
277.3986594,8.214659617,2278.735565,77504.34667,21345763.87,96.30685924
192.1766257,8.461038824,1626.013891,37537.57429,7097367.779,99.99999925
145.0830307,6.151990125,892.5493725,21281.92007,3053827.317,100
164.2877178,21.1069965,3467.620285,36393.73306,4433754.624,100
100.5541913,19.87896856,1998.913608,17966.78481,1016322.875,100
251.1616576,22.13457216,5559.355832,73926.77467,15843334.51,99.94312986
145.1354905,19.0828626,2769.600623,28013.44274,3056814.895,100
219.5842081,8.355720061,1834.784172,48800.60457,10587671.22,99.99979852
105.0219076,19.7191804,2070.945942,18697.32699,1157960.9,100
266.8996864,16.15703863,4312.308544,75453.23587,19012456.24,99.26958912
137.4889507,7.173459066,986.2713601,19272.34712,2598931.266,100
100.9536756,23.10244699,2332.276938,22521.95324,1028350.26,100
160.2375617,23.04634205,3692.889656,37916.76929,4113740.705,100
284.0974238,17.55728409,4987.979179,86123.52342,22929577.26,89.94049244
152.5228436,13.3928244,2042.711661,25665.45854,3547992.766,100
200.6957676,9.758482064,1958.486049,41208.0716,8083687.679,99.99999539
181.4459689,6.952010514,1261.414283,33258.63342,5973631.913,99.99999993
